Text,Speaker,Episode,Season,Show
"  l want you to serve the realm! Tell the queen you will confess your vile treason, tell your son to lay down his sword and proclaim Joffrey as the true heir. Cersei knows you as a man of honor. lf you give her the peace she needs, and promise to carry her secret to your grave, l believe she will allow you to take the black and live out your days on the Wall with your brother and your bastard son.",Varys,e9-Baelor,season-01,Game-of-Thrones
  You think my life is some precious thing to me? That l would trade my honor for a few more years of... of what? You grew up with actors. You learned their craft and you learnt it well. But l grew up with soldiers. l learned how to die a long time ago.,Ned Stark,e9-Baelor,season-01,Game-of-Thrones
"  Pity. Such a pity. What of your daughter's life, my lord? ls that a precious thing to you?",Varys,e9-Baelor,season-01,Game-of-Thrones
Theon shoots a raven coming from The Twins. Robb picks it up and reads the message.,,e9-Baelor,season-01,Game-of-Thrones
  lt's a birthday message to his grand-niece Walda.,Robb Stark,e9-Baelor,season-01,Game-of-Thrones
  Or so Walder Frey would have you think.,Theon Greyjoy,e9-Baelor,season-01,Game-of-Thrones
  Keep shooting them down. We can't risk Lord Walder sending word of your movements to the Lannisters.,Catelyn Stark,e9-Baelor,season-01,Game-of-Thrones
  He's Grandfather's bannerman. We can't expect his support?,Robb Stark,e9-Baelor,season-01,Game-of-Thrones
  Expect nothing of Walder Frey and you'll never be surprised. Look.,Greatjon Umber,e9-Baelor,season-01,Game-of-Thrones
  Father rots in a dungeon. How long before they take his head? We need to cross the Trident and we need to do it now.,Robb Stark,e9-Baelor,season-01,Game-of-Thrones
  Just march up to his gates and tell him you're crossing. We've got five times his numbers. You can take the Twins if you have to.,Theon Greyjoy,e9-Baelor,season-01,Game-of-Thrones
  Not in time. Tywin Lannister marches north as we speak.,Greatjon Umber,e9-Baelor,season-01,Game-of-Thrones
"  The Freys have held the crossing for 600 years, and for 600 years they have never failed to exact their toll.",Catelyn Stark,e9-Baelor,season-01,Game-of-Thrones
  Have my horse saddled and ready.,Robb Stark,e9-Baelor,season-01,Game-of-Thrones
  Enter the Twins alone and he'll sell you to the Lannisters as he likes.,Greatjon Umber,e9-Baelor,season-01,Game-of-Thrones
  Or throw you in a dungeon. Or slit your throat.,Theon Greyjoy,e9-Baelor,season-01,Game-of-Thrones
"  My father would do whatever it took to secure our crossing. Whatever it took. lf l'm going to lead this army, l can't have other men doing my bargaining for me.",Robb Stark,e9-Baelor,season-01,Game-of-Thrones
  l agree. l'll go.,Catelyn Stark,e9-Baelor,season-01,Game-of-Thrones
  You can't!,Everyone,e9-Baelor,season-01,Game-of-Thrones
  l have known Lord Walder since l was a girl. He would never harm me.,Catelyn Stark,e9-Baelor,season-01,Game-of-Thrones
  Unless there was a profit in it.,Greatjon Umber,e9-Baelor,season-01,Game-of-Thrones
"Catelyn finds herself inside the Twins, which the Freys gathered to watch her audience with Lord Walder.",,e9-Baelor,season-01,Game-of-Thrones
  What do you want?,Walder Frey,e9-Baelor,season-01,Game-of-Thrones
"  lt is a great pleasure to see you again after so many years, my lord.",Catelyn Stark,e9-Baelor,season-01,Game-of-Thrones
"  Oh, spare me. Your boy's too proud to come before me himself. What am l supposed to do with you?",Walder Frey,e9-Baelor,season-01,Game-of-Thrones
"  Father, you forget yourself. Lady Stark is É??",Stevron Frey,e9-Baelor,season-01,Game-of-Thrones
"  Who asked you? You're not Lord Frey yet, not until l die. Do l look dead to you?",Walder Frey,e9-Baelor,season-01,Game-of-Thrones
"  Father, please É??",Ryger Rivers,e9-Baelor,season-01,Game-of-Thrones
"  l need lessons in courtesy from you, bastard? Your mother would still be a milkmaid if l hadn't squirted you into her belly.",Walder Frey,e9-Baelor,season-01,Game-of-Thrones
"(gestures to Catelyn) All right, you come forward.",,e9-Baelor,season-01,Game-of-Thrones
"(kisses her hand) There. Now that l've observed the courtesies, perhaps my sons will do me the honor of shutting their mouths.",,e9-Baelor,season-01,Game-of-Thrones
  ls there somewhere we can talk?,Catelyn Stark,e9-Baelor,season-01,Game-of-Thrones
  We're talking right now. Fine. Out! All of you!,Walder Frey,e9-Baelor,season-01,Game-of-Thrones
(taps his new wife on the bottom) Oh! You too.,,e9-Baelor,season-01,Game-of-Thrones
"(To Catelyn) You see that? Fifteen, she is. A little flower. And her honey's all mine.",,e9-Baelor,season-01,Game-of-Thrones
  l'm sure she will give you many sons.,Catelyn Stark,e9-Baelor,season-01,Game-of-Thrones
  Huh. Your father didn't come to the wedding.,Walder Frey,e9-Baelor,season-01,Game-of-Thrones
"  He is quite ill, my lord.",Catelyn Stark,e9-Baelor,season-01,Game-of-Thrones
"  Huh. Didn't come to the last one, either. Or the one before that. Your family has always pissed on me.",Walder Frey,e9-Baelor,season-01,Game-of-Thrones
"  My lord, l É??",Catelyn Stark,e9-Baelor,season-01,Game-of-Thrones
  Don't deny it. You know it's true. The fine Lord Tully would never marry any of his children to mine.,Walder Frey,e9-Baelor,season-01,Game-of-Thrones
  l'm sure there were reasons É??,Catelyn Stark,e9-Baelor,season-01,Game-of-Thrones
  l didn't need reasons. l needed to get rid of sons and daughters. You see how they pile up? Why are you here?,Walder Frey,e9-Baelor,season-01,Game-of-Thrones
"  To ask you to open your gates, my lord, so my son and his bannermen may cross the Trident and be on their way.",Catelyn Stark,e9-Baelor,season-01,Game-of-Thrones
  Why should l let him?,Walder Frey,e9-Baelor,season-01,Game-of-Thrones
"  lf you could climb your own battlements, you would see that he has 20,000 men outside your walls.",Catelyn Stark,e9-Baelor,season-01,Game-of-Thrones
"  There will be 20,000 corpses when Tywin Lannister gets here. Don't try and frighten me, Lady Stark. Your husband's in a cell beneath the Red Keep and your son's got no fur to keep his balls warm.",Walder Frey,e9-Baelor,season-01,Game-of-Thrones
  You swore an oath to my father.,Catelyn Stark,e9-Baelor,season-01,Game-of-Thrones
"  Oh, yes, l said some words. And l swore oaths to the crown too, if l remember right. Joffrey's king now, which makes your boy and his corpses-to-be nothing but rebels, it seems to me. lf l had the sense the gods gave a fish, l'd hand you both over to the Lannisters.",Walder Frey,e9-Baelor,season-01,Game-of-Thrones
  Why don't you?,Catelyn Stark,e9-Baelor,season-01,Game-of-Thrones
"  Stark, Tully, Lannister, Baratheon. Give me one good reason why l should waste a single thought on any of you?",Walder Frey,e9-Baelor,season-01,Game-of-Thrones
--------------------------------,,e9-Baelor,season-01,Game-of-Thrones
"At Castle Black, Jon Snow and Commander Mormont are having a chat.",,e9-Baelor,season-01,Game-of-Thrones
  And engage!,Voices outside,e9-Baelor,season-01,Game-of-Thrones
  When does Aemon think you'll be able to use that hand?,Jeor Mormont,e9-Baelor,season-01,Game-of-Thrones
"  Soon, he says.",Jon Snow,e9-Baelor,season-01,Game-of-Thrones
"  Good. You'll be ready for this, then. l thought a wolf was more appropriate for you than a bear so l had a new pommel made. lt's called Longclaw. Works as well for a wolf as a bear, l think.",Jeor Mormont,e9-Baelor,season-01,Game-of-Thrones
  This is Valyrian steel.,Jon Snow,e9-Baelor,season-01,Game-of-Thrones
"  lt was my father's sword, his father before him. The Mormonts have carried it for five centuries. lt was meant for my son Jorah. He brought dishonor to our House, but he had the grace to leave the sword before he fled from Westeros.",Jeor Mormont,e9-Baelor,season-01,Game-of-Thrones
"  My lord, you honor me, but l can't É??",Jon Snow,e9-Baelor,season-01,Game-of-Thrones
"  Oh, you can. And you will. l wouldn't be standing here if it wasn't for you and your beast. A bloody dead man tried to kill me, so you'll take it. l'll hear no more about it. ls that understood?",Jeor Mormont,e9-Baelor,season-01,Game-of-Thrones
"  Yes, my lord.",Jon Snow,e9-Baelor,season-01,Game-of-Thrones
"  Right. Now, don't think this means l approve of this nonsense with you and Alliser Thorne. That's a man's sword. lt'll take a man to wield it.",Jeor Mormont,e9-Baelor,season-01,Game-of-Thrones
  l'll apologize to Ser Alliser tonight.,Jon Snow,e9-Baelor,season-01,Game-of-Thrones
"  No, you won't. l sent him to King's Landing yesterday. The hand that your wolf tore off that thing's wrist É?? l've ordered Thorne to lay it at the feet of this boy king. That should get young Joffrey's attention. And it, uh, puts a thousand leagues between you and Thorne. Now go and put your sword somewhere safe and bring me my supper.",Jeor Mormont,e9-Baelor,season-01,Game-of-Thrones
"  Yes, my lord.",Jon Snow,e9-Baelor,season-01,Game-of-Thrones
"Jon Snow leaves the room and emerges outside, heading towards the mess hall.",,e9-Baelor,season-01,Game-of-Thrones
  Well done. Well done.,Unidentified Night's Watchers,e9-Baelor,season-01,Game-of-Thrones
"  You earned that, Snow.",Night's Watcher #1,e9-Baelor,season-01,Game-of-Thrones
  Well done.,Night's Watcher #2,e9-Baelor,season-01,Game-of-Thrones
"Jon arrives at the mess hall. The other men gather around him to see his new sword, but Sam remains seated at a distance, looking distraught.",,e9-Baelor,season-01,Game-of-Thrones
"  Go on, let's have a look.",Pyp,e9-Baelor,season-01,Game-of-Thrones
  At what?,Jon Snow,e9-Baelor,season-01,Game-of-Thrones
  The sword! Show us the sword.,Grenn,e9-Baelor,season-01,Game-of-Thrones
  Sword! Sword! Sword! Sword! Sword! Sword! Sword! Sword! Sword!,All,e9-Baelor,season-01,Game-of-Thrones
  Let's have a look.,Pyp,e9-Baelor,season-01,Game-of-Thrones
  Piss off.,Grenn,e9-Baelor,season-01,Game-of-Thrones
"  Come on, l want to have a look at it in the light. Give it here!",Pyp,e9-Baelor,season-01,Game-of-Thrones
  Look at its eyes.,Grenn,e9-Baelor,season-01,Game-of-Thrones
"While the others are playing with the sword, Jon gets seated beside Sam.",,e9-Baelor,season-01,Game-of-Thrones
  What is it?,Jon Snow,e9-Baelor,season-01,Game-of-Thrones
  You can't what?,Jon Snow,e9-Baelor,season-01,Game-of-Thrones
  l'm really not supposed to say.,Samwell Tarly,e9-Baelor,season-01,Game-of-Thrones
  And yet you really want to say. You want to say thatÉ??,Jon Snow,e9-Baelor,season-01,Game-of-Thrones
  There was a raven. l read the message to Maester Aemon. lt's your brother Robb.,Samwell Tarly,e9-Baelor,season-01,Game-of-Thrones
  What? What about him?,Jon Snow,e9-Baelor,season-01,Game-of-Thrones
"  He's heading south. To war. All his bannermen have rallied to his side, they'll keep him safe.",Samwell Tarly,e9-Baelor,season-01,Game-of-Thrones
  l should be there. l should be with him.,Jon Snow,e9-Baelor,season-01,Game-of-Thrones
--------------------------,,e9-Baelor,season-01,Game-of-Thrones
"Back at the Crossing, Catelyn returns from her conversation with Walder Frey at the Twins, and finds Robb and the others having a meeting in his tent.",,e9-Baelor,season-01,Game-of-Thrones
"  lf we do that, they'll never get back across.",Greatjon Umber,e9-Baelor,season-01,Game-of-Thrones
  Well? What did he say?,Robb Stark,e9-Baelor,season-01,Game-of-Thrones
"  Lord Walder has granted your crossing. His men are yours, as well.",Catelyn Stark,e9-Baelor,season-01,Game-of-Thrones
  Huh.,Robb Stark,e9-Baelor,season-01,Game-of-Thrones
  Less the 400 he will keep here to hold the crossing against any who would pursue you.,Catelyn Stark,e9-Baelor,season-01,Game-of-Thrones
  What does he want in return?,Robb Stark,e9-Baelor,season-01,Game-of-Thrones
  You will be taking on his son Olyvar as your personal squire. He expects a knighthood in good time.,Catelyn Stark,e9-Baelor,season-01,Game-of-Thrones
"   Fine, fine. And?",Robb Stark,e9-Baelor,season-01,Game-of-Thrones
  And Arya will marry his son Waldron when they both come of age.,Catelyn Stark,e9-Baelor,season-01,Game-of-Thrones
  She won't be happy about that. And?,Robb Stark,e9-Baelor,season-01,Game-of-Thrones
  And when the fighting is done you will marry one of his daughters. Whichever you prefer. He has a number he thinks will be suitable.,Catelyn Stark,e9-Baelor,season-01,Game-of-Thrones
  l see. Did you get a look at his daughters?,Robb Stark,e9-Baelor,season-01,Game-of-Thrones
  l did.,Catelyn Stark,e9-Baelor,season-01,Game-of-Thrones
  And?,Robb Stark,e9-Baelor,season-01,Game-of-Thrones
  One was É?? Do you consent?,Catelyn Stark,e9-Baelor,season-01,Game-of-Thrones
  Can l refuse?,Robb Stark,e9-Baelor,season-01,Game-of-Thrones
  Not if you want to cross.,Catelyn Stark,e9-Baelor,season-01,Game-of-Thrones
  Then l consent.,Robb Stark,e9-Baelor,season-01,Game-of-Thrones
Robb leaves the meeting right away. Theon laughs while Catelyn watches.,,e9-Baelor,season-01,Game-of-Thrones
"We cut to a shot of Robb's men on the other side of the river, having already crossed the Green Fork of the Trident and heading south.",,e9-Baelor,season-01,Game-of-Thrones
--------------,,e9-Baelor,season-01,Game-of-Thrones
"Back at Castle Black. Jon goes to see Maester Aemon, finding him cutting meat to serve to the ravens.",,e9-Baelor,season-01,Game-of-Thrones
  Sam said you wanted to see me?,Jon Snow,e9-Baelor,season-01,Game-of-Thrones
"  l did indeed. Perhaps you would be kind enough to assist me. Tell me, did you ever wonder why the men of the Night's Watch take no wives and father no children?",Maester Aemon,e9-Baelor,season-01,Game-of-Thrones
  No.,Jon Snow,e9-Baelor,season-01,Game-of-Thrones
"  So they will not love. Love is the death of duty. lf the day should ever come when your lord father was forced to choose between honor on the one hand and those he loves on the other, what would he do?",Maester Aemon,e9-Baelor,season-01,Game-of-Thrones
"  He would do whatever was right, no matter what.",Jon Snow,e9-Baelor,season-01,Game-of-Thrones
"  Then Lord Stark is one man in 10,000. Most of us are not so strong. What is honor compared to a woman's love? And what is duty against the feel of a newborn son in your arms? Or a brother's smile?",Maester Aemon,e9-Baelor,season-01,Game-of-Thrones
  Sam told you.,Jon Snow,e9-Baelor,season-01,Game-of-Thrones
"  We're all human. Oh, we all do our duty when there's no cost to it. Honor comes easy then. Yet sooner or later in every man's life there comes a day when it is not easy. A day when he must choose.",Maester Aemon,e9-Baelor,season-01,Game-of-Thrones
  And this is my day? ls that what you're saying?,Jon Snow,e9-Baelor,season-01,Game-of-Thrones
"  Oh, it hurts, boy. Oh, yes. l know.",Maester Aemon,e9-Baelor,season-01,Game-of-Thrones
"  You do not know. No one knows. l may be a bastard, but he is my father and Robb is my brother.",Jon Snow,e9-Baelor,season-01,Game-of-Thrones
"  The gods were cruel when they saw fit to test my vows. They waited till l was old. What could l do when the ravens brought the news from the South: the ruin of my House, the death of my family? l was helpless, blind, frail. But when l heard they had killed my brother's son and his poor son and the children! Even the little children.",Maester Aemon,e9-Baelor,season-01,Game-of-Thrones
  Who are you?,Jon Snow,e9-Baelor,season-01,Game-of-Thrones
"  My father was Maekar, the first of his name. My brother Aegon reigned after him when l had refused the throne. And he was followed by his son Aerys whom they called the Mad King.",Maester Aemon,e9-Baelor,season-01,Game-of-Thrones
  You're Aemon Targaryen.,Jon Snow,e9-Baelor,season-01,Game-of-Thrones
"  l'm a maester of the Citadel, bound in service to Castle Black and the Night's Watch. l will not tell you to stay or go. You must make that choice yourself and live with it for the rest of your days. As l have.",Maester Aemon,e9-Baelor,season-01,Game-of-Thrones
------------------------------,,e9-Baelor,season-01,Game-of-Thrones
"Across the Narrow Sea, the Dothraki are on the move. Drogo leads them, but seems to have fainted. Daenerys rides right behind him.",,e9-Baelor,season-01,Game-of-Thrones
  (in Dothraki) My lordÉ?? My sun and starsÉ?? Drogo.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
Drogo falls off his horse.,,e9-Baelor,season-01,Game-of-Thrones
  (in Dothraki) My horseÉ??,Khal Drogo,e9-Baelor,season-01,Game-of-Thrones
  (in Dothraki) Blood of my bloodÉ??,Cohollo,e9-Baelor,season-01,Game-of-Thrones
"  (in Dothraki) No, l must ride.",Khal Drogo,e9-Baelor,season-01,Game-of-Thrones
  (in Dothraki) He fell from his horse. A Khal who cannot ride is no Khal.,Qotho,e9-Baelor,season-01,Game-of-Thrones
"  (in Dothraki) He's tired, that's all. He needs to rest. We've ridden far enough today. We'll camp here.",Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
  (in Dothraki) This is no place to camp. A woman does not give us orders. Not even a Khaleesi.,Qotho,e9-Baelor,season-01,Game-of-Thrones
  (in Dothraki) We'll camp here. Tell them Khal Drogo commanded it.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
"  (in Dothraki) You do not command me, Khaleesi.",Qotho,e9-Baelor,season-01,Game-of-Thrones
  (in Dothraki) Find Mirri Maz Duur. Bring her to me.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
"  (in Dothraki) The witch? l'll bring you her head, Khaleesi.",Qotho,e9-Baelor,season-01,Game-of-Thrones
  (in Dothraki) Bring her to me unharmed or Khal Drogo will hear why you denied me.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
  (in Dothraki) Hyah! Hyah!,Qotho,e9-Baelor,season-01,Game-of-Thrones
---------------------,,e9-Baelor,season-01,Game-of-Thrones
"At the Lannister camp, Tywin is presiding over lunch/war meeting. Tyrion gets there while everyone's already seated and eating.",,e9-Baelor,season-01,Game-of-Thrones
  Our scouts tell us the Stark host has moved south from the Twins with Lord Frey's levies in tow. They're a day's march north.,Kevan Lannister,e9-Baelor,season-01,Game-of-Thrones
"  The boy may lack experience and sense, but he does have a certain mindless provincial courage.",Tywin Lannister,e9-Baelor,season-01,Game-of-Thrones
"  Oh, do continue. Didn't mean to interrupt.",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
"  l do hope your savages are going to be of some use, otherwise we've wasted good steel on them.",Tywin Lannister,e9-Baelor,season-01,Game-of-Thrones
"  The great hairy one insisted he must have two battleaxes. Heavy black steel, double-sided.",Kevan Lannister,e9-Baelor,season-01,Game-of-Thrones
  Shagga likes axes.,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
"  When the battle commences, you and your wildlings will be in the vanguard.",Tywin Lannister,e9-Baelor,season-01,Game-of-Thrones
  The vanguard? Me and the tribesmen on the front lines?,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  They do seem rather ferocious.,Kevan Lannister,e9-Baelor,season-01,Game-of-Thrones
"  Ferocious? Last night a Moon Brother stabbed a Stone Crow over a sausage. Three Stone Crows seized the Moon Brother and opened his throat. Bronn managed to keep Shagga from chopping off the dead man's cock, which was fortunate, but even still, Ulf is demanding blood money, which Shagga and Gunthor refuse to pay.",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
"  When soldiers lack discipline, the fault lies with their commander.",Tywin Lannister,e9-Baelor,season-01,Game-of-Thrones
  Surely there are ways to have me killed that would be less detrimental to the war effort.,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  There'll be no more discussion on the matter.,Tywin Lannister,e9-Baelor,season-01,Game-of-Thrones
"  lt appears l'm not hungry after all. Excuse me, my lords.",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
"Back at his tent, Tyrion finds Bronn there with a woman (a prostitute) waiting there too.",,e9-Baelor,season-01,Game-of-Thrones
  Where did you find one so pretty at this hour?,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  l took her.,Bronn,e9-Baelor,season-01,Game-of-Thrones
  Took her? From whom?,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
"  From, uh, Ser What's-his-name? l don't know. Ginger cunt, three tents down.",Bronn,e9-Baelor,season-01,Game-of-Thrones
  And he didn't have anything to say about it?,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  He said something.,Bronn,e9-Baelor,season-01,Game-of-Thrones
"  Well, the odds of me living long enough for him to retaliate have just dropped drastically. We'll be at the vanguard tomorrow.",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
"  Oh, well. l, uh, think l'll go and find myself one.",Bronn,e9-Baelor,season-01,Game-of-Thrones
Bronn leaves. Tyrion addresses the prostitute.,,e9-Baelor,season-01,Game-of-Thrones
  Who are you?,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  Who would you like me to be?,Prostitute,e9-Baelor,season-01,Game-of-Thrones
  What did your mother call you?,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  Shae. What did your mother call you?,Prostitute,e9-Baelor,season-01,Game-of-Thrones
  My mother died giving birth to me.,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  ls that why l'm here? So we can talk about our mothers?,Shae,e9-Baelor,season-01,Game-of-Thrones
  What sort of accent is that?,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  Foreign.,Shae,e9-Baelor,season-01,Game-of-Thrones
  For-,Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  What do you want from me?,Shae,e9-Baelor,season-01,Game-of-Thrones
"  What do l want from you? l want you to share my tent. l want you to pour my wine, laugh at my jokes, rub my legs when they're sore after a day's ride. l want you to take no other man to bed for as long as we're together. And l want you to fuck me like it's my last night in this world. Which it may well be.",Tyrion Lannister,e9-Baelor,season-01,Game-of-Thrones
  And what do l get?,Shae,e9-Baelor,season-01,Game-of-Thrones
  Who told you this? Women you paid?,Shae,e9-Baelor,season-01,Game-of-Thrones
Shae gets undressed and kisses Tyrion.,,e9-Baelor,season-01,Game-of-Thrones
  Let's start with your last night in this world.,Shae,e9-Baelor,season-01,Game-of-Thrones
------------------------------,,e9-Baelor,season-01,Game-of-Thrones
"Back across the Narrow Sea. Drogo is mumbling incoherently in Dothraki (no subtitles provided) inside a tent, Daenerys by his side.",,e9-Baelor,season-01,Game-of-Thrones
 Khaleesi.,Jorah Mormont,e9-Baelor,season-01,Game-of-Thrones
  Come. He's very strong. No one understands how strong he is.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
"Jorah removes an herbal treatment from Drogo's wound, revealing it has become infected.",,e9-Baelor,season-01,Game-of-Thrones
"  He will die tonight, Khaleesi.",Jorah Mormont,e9-Baelor,season-01,Game-of-Thrones
  He can't. He can't. l won't let him.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
  Even a queen doesn't have that power. We must go quickly. l've heard there's a good port in Asshai.,Jorah Mormont,e9-Baelor,season-01,Game-of-Thrones
  l won't leave him.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
"  He's already gone, Khaleesi.",Jorah Mormont,e9-Baelor,season-01,Game-of-Thrones
"  Even if he dies, why would l run? l am khaleesi, and my my son will be khal after Drogo.",Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
"  This isn't Westeros, where men honor blood. Here they only honor strength. There will be fighting after Drogo dies. Whoever wins that fight will be the new khal. He won't want any rivals. Your boy will be plucked from your breast and given to the dogs.",Jorah Mormont,e9-Baelor,season-01,Game-of-Thrones
  l won't leave him.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
"Mirri Maz Duur enters the tent, and bows to Daenerys. Qotho comes to check on Drogo too, with a few other bloodriders at the entrance.",,e9-Baelor,season-01,Game-of-Thrones
  The wound has festered.,Mirri Maz Duur,e9-Baelor,season-01,Game-of-Thrones
"  (in Dothraki) You did this, witch. (pulls a dagger out of its sheath)",Qotho,e9-Baelor,season-01,Game-of-Thrones
  (in Dothraki) Stop it! l don't want her hurt.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
"  (in Dothraki) No? No? You don't want her hurt? Pray we don't hurt you, too. You let this witch put her hands on our Khal.",Qotho,e9-Baelor,season-01,Game-of-Thrones
  (in Dothraki) Rein in your tongue. She is still your Khaleesi.,Jorah Mormont,e9-Baelor,season-01,Game-of-Thrones
"  (in Dothraki) Only while the blood of my blood lives. When he dies, she is nothing.",Qotho,e9-Baelor,season-01,Game-of-Thrones
  (in Dothraki) l have never been nothing. l am the blood of the dragon.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
"  (in Dothraki) The dragons are all dead, Khaleesi.",Qotho,e9-Baelor,season-01,Game-of-Thrones
Qotho and the other Dothraki leave.,,e9-Baelor,season-01,Game-of-Thrones
"  l think you should wear your armor tonight, ser.",Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
  l think you're right.,Jorah Mormont,e9-Baelor,season-01,Game-of-Thrones
Jorah leaves the tent.,,e9-Baelor,season-01,Game-of-Thrones
  You've saved me once more.,Mirri Maz Duur,e9-Baelor,season-01,Game-of-Thrones
  And now you must save him.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
  He's beyond the healer's skills. All l can do is ease his path.,Mirri Maz Duur,e9-Baelor,season-01,Game-of-Thrones
  Save him and l will free you. l swear it. You must know a way. Some É?? some magic.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
  There is a spell. Some would say death is cleaner.,Mirri Maz Duur,e9-Baelor,season-01,Game-of-Thrones
  Do it. Save him.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
  There is a price.,Mirri Maz Duur,e9-Baelor,season-01,Game-of-Thrones
"   You'll have gold, whatever you want.",Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
  lt's not a matter of gold. This is blood magic. Only death pays for life.,Mirri Maz Duur,e9-Baelor,season-01,Game-of-Thrones
  My death?,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
"  No, not your death, Khaleesi. Bring me his horse.",Mirri Maz Duur,e9-Baelor,season-01,Game-of-Thrones
"Daenerys signals to Irri, who leaves to find the horse. We cut to the horse being taken by a rope into to the tent.",,e9-Baelor,season-01,Game-of-Thrones
"  Khaleesi, do not do this thing. Let me kill this witch.",Rakharo,e9-Baelor,season-01,Game-of-Thrones
   Kill her and you kill your khal.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
  This is blood magic. lt is forbidden.,Rakharo,e9-Baelor,season-01,Game-of-Thrones
  l am your khaleesi. l tell you what is forbidden.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
Mirri Maz Duur starts an incantation,,e9-Baelor,season-01,Game-of-Thrones
  Go. Now.,Mirri Maz Duur,e9-Baelor,season-01,Game-of-Thrones
  Take her and leave. Take her!,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
"  You must go also, lady. Once l begin to sing, no one must enter the tent. The dead will dance here tonight.",Mirri Maz Duur,e9-Baelor,season-01,Game-of-Thrones
Daenerys caresses Drogo's forehand as she moves to leave.,,e9-Baelor,season-01,Game-of-Thrones
  No one will enter.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
Mirri Maz Duur slits the horse's throat. Blood spills all over Drogo's chest and Daenerys' face.,,e9-Baelor,season-01,Game-of-Thrones
  Bring him back to me.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
"Daenerys leaves the tent as the horse collapses to the ground, dead. Jorah comes to her.",,e9-Baelor,season-01,Game-of-Thrones
What have you done?,,e9-Baelor,season-01,Game-of-Thrones
  l have to save him.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
"We could have been 10 miles away from here by now, on the way to Asshai. You would have been safe.",,e9-Baelor,season-01,Game-of-Thrones
  (in Dothraki) This must not be.,Qotho,e9-Baelor,season-01,Game-of-Thrones
  (in Dothraki) This must be.,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
  (in Dothraki) Witch.,Qotho,e9-Baelor,season-01,Game-of-Thrones
  (in Dothraki) Nothing good will come of this.,Rakharo,e9-Baelor,season-01,Game-of-Thrones
"Rakharo tries to talk to Qotho, but gets sucker punched in the face.",,e9-Baelor,season-01,Game-of-Thrones
"  (in Dothraki) No, you can't.",Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
"Qotho unsheaths his dagger and moves past Daenerys, pushing her towards the ground. Daenerys hits the ground with her belly.",,e9-Baelor,season-01,Game-of-Thrones
  Khaleesi!,Irri,e9-Baelor,season-01,Game-of-Thrones
"  (in Dothraki) No further, horselord.",Jorah Mormont,e9-Baelor,season-01,Game-of-Thrones
"Daenerys starts moaning in pain, while we hear Mirri Maz Duur's incantations in the background. Qotho turns around and lunges towards Jorah. The two fight, but Jorah gains the upper hand and kills him with a sword blow to the face.",,e9-Baelor,season-01,Game-of-Thrones
  Are you hurt?,Jorah Mormont,e9-Baelor,season-01,Game-of-Thrones
 The baby É??,Daenerys Targaryen,e9-Baelor,season-01,Game-of-Thrones
  Hmm?,Jorah Mormont,e9-Baelor,season-01,Game-of-Thrones
